frame,timestamp_ms,tablet_corner_1_x,tablet_corner_1_y,tablet_corner_2_x,tablet_corner_2_y,tablet_corner_3_x,tablet_corner_3_y,tablet_corner_4_x,tablet_corner_4_y,red1_corner_1_x,red1_corner_1_y,red1_corner_2_x,red1_corner_2_y,red1_corner_3_x,red1_corner_3_y,red1_corner_4_x,red1_corner_4_y,red2_corner_1_x,red2_corner_1_y,red2_corner_2_x,red2_corner_2_y,red2_corner_3_x,red2_corner_3_y,red2_corner_4_x,red2_corner_4_y,yellow1_corner_1_x,yellow1_corner_1_y,yellow1_corner_2_x,yellow1_corner_2_y,yellow1_corner_3_x,yellow1_corner_3_y,yellow1_corner_4_x,yellow1_corner_4_y,yellow2_corner_1_x,yellow2_corner_1_y,yellow2_corner_2_x,yellow2_corner_2_y,yellow2_corner_3_x,yellow2_corner_3_y,yellow2_corner_4_x,yellow2_corner_4_y,blue1_corner_1_x,blue1_corner_1_y,blue1_corner_2_x,blue1_corner_2_y,blue1_corner_3_x,blue1_corner_3_y,blue1_corner_4_x,blue1_corner_4_y,green1_corner_1_x,green1_corner_1_y,green1_corner_2_x,green1_corner_2_y,green1_corner_3_x,green1_corner_3_y,green1_corner_4_x,green1_corner_4_y,green2_corner_1_x,green2_corner_1_y,green2_corner_2_x,green2_corner_2_y,green2_corner_3_x,green2_corner_3_y,green2_corner_4_x,green2_corner_4_y,blue2_corner_1_x,blue2_corner_1_y,blue2_corner_2_x,blue2_corner_2_y,blue2_corner_3_x,blue2_corner_3_y,blue2_corner_4_x,blue2_corner_4_y
2300,92000.0,238.0,1023.0,193.0,970.0,306.0,875.0,350.0,928.0,526.0,1083.0,93.0,1083.0,93.0,981.0,526.0,981.0,585.0,361.0,440.0,302.0,517.0,114.0,662.0,173.0,743.0,312.0,662.0,165.0,746.0,119.0,827.0,265.0,1076.0,391.0,1057.0,282.0,1178.0,262.0,1197.0,370.0,1731.0,867.0,1717.0,835.0,1761.0,816.0,1775.0,847.0,1016.0,337.0,986.0,187.0,1106.0,164.0,1135.0,314.0,611.0,385.0,537.0,316.0,611.0,235.0,686.0,305.0,1778.0,22.0,1742.0,22.0,1742.0,-1.0,1778.0,-1.0
2301,92040.0,198.0,993.0,184.0,922.0,314.0,895.0,328.0,966.0,582.0,378.0,439.0,313.0,524.0,126.0,667.0,191.0,519.0,1083.0,95.0,1083.0,95.0,988.0,519.0,988.0,744.0,329.0,665.0,181.0,749.0,136.0,829.0,284.0,1185.0,381.0,1067.0,381.0,1067.0,301.0,1185.0,301.0,1710.0,894.0,1699.0,859.0,1753.0,841.0,1764.0,876.0,1009.0,325.0,1004.0,193.0,1124.0,188.0,1129.0,321.0,613.0,401.0,539.0,331.0,613.0,252.0,688.0,322.0,1788.0,35.0,1729.0,35.0,1729.0,-1.0,1788.0,-1.0
2302,92080.0,1201.0,57.0,710.0,57.0,710.0,0.0,1201.0,0.0,588.0,414.0,444.0,348.0,531.0,160.0,675.0,227.0,475.0,1081.0,224.0,1081.0,224.0,1037.0,475.0,1037.0,749.0,373.0,672.0,220.0,758.0,177.0,835.0,331.0,1067.0,388.0,1062.0,309.0,1177.0,302.0,1182.0,381.0,1805.0,73.0,1731.0,73.0,1731.0,-3.0,1805.0,-3.0,1122.0,325.0,1000.0,325.0,1000.0,215.0,1122.0,215.0,617.0,442.0,545.0,370.0,621.0,293.0,693.0,365.0,1713.0,947.0,1669.0,947.0,1669.0,912.0,1713.0,912.0
2303,92120.0,1201.0,57.0,710.0,57.0,710.0,0.0,1201.0,0.0,588.0,414.0,444.0,348.0,531.0,160.0,675.0,227.0,475.0,1081.0,224.0,1081.0,224.0,1037.0,475.0,1037.0,749.0,373.0,672.0,220.0,758.0,177.0,835.0,331.0,1067.0,388.0,1062.0,309.0,1177.0,302.0,1182.0,381.0,1805.0,73.0,1731.0,73.0,1731.0,-3.0,1805.0,-3.0,1122.0,325.0,1000.0,325.0,1000.0,215.0,1122.0,215.0,617.0,442.0,545.0,370.0,621.0,293.0,693.0,365.0,1713.0,947.0,1669.0,947.0,1669.0,912.0,1713.0,912.0
2304,92160.0,1223.0,105.0,727.0,105.0,727.0,0.0,1223.0,0.0,604.0,458.0,457.0,389.0,545.0,201.0,692.0,269.0,406.0,1080.0,272.0,1080.0,272.0,1055.0,406.0,1055.0,763.0,419.0,689.0,264.0,772.0,224.0,847.0,378.0,1080.0,409.0,1070.0,331.0,1185.0,316.0,1195.0,394.0,1786.0,122.0,1697.0,11.0,1749.0,-30.0,1839.0,79.0,1010.0,346.0,1007.0,253.0,1127.0,249.0,1130.0,342.0,634.0,486.0,558.0,416.0,631.0,339.0,706.0,409.0,1003.0,1079.0,959.0,1079.0,959.0,1062.0,1003.0,1062.0
2305,92200.0,1239.0,127.0,739.0,127.0,739.0,0.0,1239.0,0.0,611.0,479.0,465.0,407.0,557.0,220.0,704.0,292.0,372.0,1079.0,308.0,1079.0,308.0,1064.0,372.0,1064.0,774.0,437.0,699.0,287.0,780.0,247.0,855.0,396.0,1205.0,425.0,1089.0,425.0,1089.0,346.0,1205.0,346.0,1796.0,142.0,1706.0,31.0,1760.0,-12.0,1850.0,98.0,642.0,511.0,567.0,436.0,643.0,360.0,718.0,435.0,1043.0,364.0,1041.0,273.0,1146.0,271.0,1148.0,361.0,,,,,,,,
2306,92240.0,1239.0,127.0,739.0,127.0,739.0,0.0,1239.0,0.0,611.0,479.0,465.0,407.0,557.0,220.0,704.0,292.0,369.0,1079.0,308.0,1079.0,308.0,1064.0,369.0,1064.0,774.0,437.0,699.0,287.0,780.0,247.0,855.0,397.0,1205.0,425.0,1089.0,425.0,1089.0,346.0,1205.0,346.0,1796.0,142.0,1706.0,31.0,1760.0,-12.0,1850.0,98.0,642.0,511.0,567.0,436.0,643.0,360.0,718.0,435.0,1043.0,364.0,1041.0,273.0,1146.0,271.0,1148.0,361.0,,,,,,,,
2307,92280.0,1289.0,179.0,774.0,179.0,774.0,0.0,1289.0,0.0,649.0,524.0,493.0,454.0,577.0,266.0,733.0,335.0,175.0,1097.0,158.0,1065.0,236.0,1025.0,252.0,1057.0,799.0,474.0,729.0,338.0,809.0,297.0,879.0,433.0,1228.0,449.0,1109.0,446.0,1111.0,367.0,1230.0,369.0,1832.0,179.0,1729.0,83.0,1782.0,26.0,1885.0,121.0,674.0,562.0,597.0,484.0,670.0,411.0,748.0,488.0,1178.0,382.0,1056.0,375.0,1061.0,287.0,1183.0,294.0,,,,,,,,
2308,92320.00000000001,1289.0,179.0,774.0,179.0,774.0,0.0,1289.0,0.0,649.0,524.0,493.0,454.0,577.0,266.0,733.0,335.0,175.0,1097.0,158.0,1065.0,236.0,1025.0,252.0,1057.0,799.0,474.0,729.0,338.0,809.0,297.0,879.0,433.0,1228.0,449.0,1109.0,446.0,1111.0,367.0,1230.0,369.0,1832.0,179.0,1729.0,83.0,1782.0,26.0,1885.0,121.0,674.0,562.0,597.0,484.0,670.0,411.0,748.0,488.0,1178.0,382.0,1056.0,375.0,1061.0,287.0,1183.0,294.0,,,,,,,,
2309,92360.0,1317.0,195.0,890.0,195.0,890.0,0.0,1317.0,0.0,664.0,546.0,506.0,474.0,592.0,284.0,750.0,356.0,183.0,1101.0,165.0,1067.0,241.0,1029.0,258.0,1064.0,809.0,480.0,746.0,359.0,826.0,317.0,890.0,437.0,1230.0,452.0,1115.0,439.0,1124.0,359.0,1239.0,372.0,1838.0,188.0,1764.0,84.0,1815.0,48.0,1889.0,152.0,688.0,584.0,612.0,507.0,686.0,433.0,763.0,509.0,1186.0,383.0,1066.0,368.0,1076.0,281.0,1196.0,295.0,,,,,,,,
2310,92400.0,1317.0,195.0,890.0,195.0,890.0,0.0,1317.0,0.0,664.0,546.0,506.0,474.0,592.0,284.0,750.0,356.0,183.0,1101.0,165.0,1067.0,241.0,1029.0,258.0,1064.0,809.0,480.0,746.0,359.0,826.0,317.0,890.0,437.0,1230.0,452.0,1115.0,439.0,1124.0,359.0,1239.0,372.0,1838.0,188.0,1764.0,84.0,1815.0,48.0,1889.0,152.0,688.0,584.0,612.0,507.0,686.0,433.0,763.0,509.0,1186.0,383.0,1066.0,368.0,1076.0,281.0,1196.0,295.0,,,,,,,,
2311,92440.0,1323.0,205.0,902.0,205.0,902.0,0.0,1323.0,0.0,640.0,563.0,499.0,468.0,621.0,285.0,762.0,379.0,245.0,1080.0,184.0,1080.0,184.0,1052.0,245.0,1052.0,814.0,489.0,738.0,371.0,814.0,322.0,890.0,440.0,1237.0,451.0,1123.0,451.0,1123.0,372.0,1237.0,372.0,1842.0,191.0,1768.0,86.0,1818.0,50.0,1892.0,155.0,690.0,599.0,616.0,525.0,692.0,449.0,766.0,523.0,1193.0,384.0,1073.0,374.0,1080.0,287.0,1201.0,297.0,,,,,,,,
2312,92480.0,1331.0,227.0,798.0,227.0,798.0,0.0,1331.0,0.0,650.0,589.0,500.0,501.0,612.0,311.0,762.0,399.0,,,,,,,,,813.0,510.0,734.0,394.0,809.0,343.0,888.0,459.0,1235.0,451.0,1121.0,451.0,1121.0,373.0,1235.0,373.0,1837.0,196.0,1757.0,82.0,1812.0,44.0,1892.0,157.0,1188.0,389.0,1068.0,365.0,1085.0,280.0,1205.0,304.0,691.0,621.0,619.0,549.0,693.0,474.0,766.0,547.0,,,,,,,,
2313,92520.0,1333.0,232.0,798.0,232.0,798.0,0.0,1333.0,0.0,645.0,592.0,498.0,501.0,615.0,312.0,762.0,404.0,,,,,,,,,813.0,514.0,734.0,398.0,810.0,346.0,889.0,463.0,1231.0,447.0,1115.0,447.0,1115.0,367.0,1231.0,367.0,1843.0,196.0,1769.0,88.0,1819.0,53.0,1893.0,162.0,1181.0,385.0,1062.0,361.0,1079.0,278.0,1198.0,302.0,705.0,620.0,621.0,553.0,680.0,479.0,764.0,546.0,,,,,,,,
2314,92560.0,1345.0,227.0,940.0,227.0,940.0,0.0,1345.0,0.0,682.0,587.0,511.0,513.0,595.0,318.0,766.0,393.0,1627.0,1081.0,1486.0,1081.0,1486.0,1018.0,1627.0,1018.0,816.0,507.0,739.0,393.0,814.0,341.0,892.0,455.0,1224.0,433.0,1111.0,433.0,1111.0,353.0,1224.0,353.0,1841.0,207.0,1760.0,89.0,1820.0,48.0,1901.0,165.0,1181.0,367.0,1058.0,356.0,1065.0,273.0,1188.0,283.0,703.0,616.0,623.0,549.0,685.0,474.0,766.0,541.0,,,,,,,,
2315,92600.00000000001,1345.0,227.0,940.0,227.0,940.0,0.0,1345.0,0.0,682.0,587.0,511.0,513.0,595.0,318.0,766.0,393.0,1627.0,1081.0,1486.0,1081.0,1486.0,1018.0,1627.0,1018.0,816.0,507.0,739.0,393.0,814.0,341.0,892.0,455.0,1224.0,433.0,1111.0,433.0,1111.0,353.0,1224.0,353.0,1841.0,207.0,1760.0,89.0,1820.0,48.0,1901.0,165.0,1181.0,367.0,1058.0,356.0,1065.0,273.0,1188.0,283.0,703.0,616.0,623.0,549.0,685.0,474.0,766.0,541.0,,,,,,,,
2316,92640.0,1351.0,227.0,808.0,227.0,808.0,0.0,1351.0,0.0,684.0,587.0,511.0,512.0,596.0,316.0,769.0,391.0,1629.0,1082.0,1484.0,1082.0,1484.0,1013.0,1629.0,1013.0,819.0,505.0,740.0,393.0,815.0,340.0,894.0,452.0,1228.0,423.0,1113.0,423.0,1113.0,345.0,1228.0,345.0,1848.0,206.0,1772.0,98.0,1829.0,58.0,1905.0,166.0,1183.0,359.0,1060.0,342.0,1072.0,258.0,1195.0,276.0,688.0,604.0,629.0,545.0,697.0,477.0,756.0,536.0,,,,,,,,
2317,92680.0,1355.0,235.0,810.0,235.0,810.0,0.0,1355.0,0.0,685.0,595.0,512.0,520.0,596.0,324.0,770.0,399.0,1625.0,1082.0,1479.0,1082.0,1479.0,1011.0,1625.0,1011.0,816.0,512.0,735.0,401.0,811.0,346.0,892.0,456.0,1234.0,422.0,1118.0,420.0,1120.0,335.0,1235.0,337.0,1844.0,210.0,1770.0,105.0,1831.0,62.0,1905.0,166.0,1189.0,350.0,1070.0,334.0,1081.0,251.0,1200.0,267.0,686.0,610.0,629.0,553.0,696.0,486.0,753.0,543.0,,,,,,,,
2318,92720.0,1357.0,237.0,810.0,237.0,810.0,0.0,1357.0,0.0,684.0,601.0,510.0,526.0,596.0,328.0,770.0,403.0,1622.0,1082.0,1474.0,1082.0,1474.0,1012.0,1622.0,1012.0,816.0,516.0,733.0,405.0,808.0,349.0,891.0,460.0,1237.0,419.0,1121.0,413.0,1125.0,330.0,1241.0,336.0,1844.0,218.0,1763.0,100.0,1827.0,56.0,1908.0,174.0,1194.0,347.0,1075.0,325.0,1090.0,246.0,1209.0,268.0,732.0,599.0,654.0,593.0,661.0,512.0,738.0,517.0,,,,,,,,
2319,92760.0,1359.0,240.0,812.0,240.0,812.0,0.0,1359.0,0.0,693.0,599.0,514.0,532.0,588.0,334.0,767.0,401.0,590.0,1085.0,329.0,1085.0,329.0,942.0,590.0,942.0,813.0,516.0,731.0,406.0,806.0,350.0,889.0,460.0,1239.0,415.0,1127.0,409.0,1131.0,327.0,1243.0,333.0,1833.0,217.0,1786.0,82.0,1857.0,58.0,1904.0,192.0,1200.0,345.0,1082.0,318.0,1099.0,240.0,1217.0,267.0,649.0,606.0,629.0,541.0,729.0,511.0,749.0,575.0,1122.0,369.0,1087.0,369.0,1087.0,329.0,1122.0,329.0
2320,92800.0,1363.0,243.0,814.0,243.0,814.0,0.0,1363.0,0.0,694.0,602.0,513.0,539.0,585.0,334.0,765.0,397.0,1625.0,1082.0,1465.0,1082.0,1465.0,1007.0,1625.0,1007.0,809.0,516.0,729.0,400.0,807.0,347.0,887.0,463.0,1236.0,414.0,1126.0,390.0,1143.0,312.0,1253.0,336.0,1838.0,217.0,1788.0,84.0,1856.0,58.0,1907.0,191.0,1203.0,341.0,1087.0,312.0,1107.0,235.0,1223.0,264.0,748.0,592.0,666.0,592.0,666.0,518.0,748.0,518.0,,,,,,,,
2321,92840.0,1365.0,242.0,816.0,242.0,816.0,0.0,1365.0,0.0,697.0,600.0,516.0,545.0,580.0,335.0,761.0,390.0,586.0,1085.0,346.0,1085.0,346.0,942.0,586.0,942.0,805.0,516.0,726.0,395.0,804.0,344.0,883.0,465.0,1247.0,409.0,1131.0,402.0,1135.0,321.0,1252.0,328.0,1855.0,214.0,1786.0,90.0,1841.0,59.0,1911.0,183.0,1204.0,339.0,1090.0,307.0,1111.0,231.0,1226.0,264.0,745.0,600.0,664.0,591.0,671.0,523.0,752.0,532.0,,,,,,,,
2322,92880.0,1369.0,249.0,816.0,249.0,816.0,0.0,1369.0,0.0,688.0,610.0,511.0,552.0,582.0,332.0,760.0,390.0,590.0,1085.0,338.0,1085.0,338.0,946.0,590.0,946.0,798.0,519.0,720.0,393.0,802.0,342.0,880.0,468.0,1241.0,407.0,1130.0,402.0,1133.0,323.0,1245.0,329.0,1864.0,205.0,1766.0,115.0,1820.0,56.0,1918.0,146.0,1204.0,341.0,1089.0,310.0,1110.0,232.0,1225.0,263.0,676.0,600.0,662.0,530.0,721.0,518.0,735.0,589.0,,,,,,,,
2323,92920.0,1346.0,254.0,807.0,203.0,831.0,-50.0,1370.0,0.0,688.0,614.0,511.0,558.0,580.0,337.0,758.0,393.0,1627.0,1082.0,1462.0,1082.0,1462.0,1002.0,1627.0,1002.0,798.0,524.0,719.0,394.0,802.0,344.0,880.0,474.0,1241.0,408.0,1130.0,406.0,1131.0,326.0,1242.0,328.0,1869.0,201.0,1767.0,115.0,1819.0,54.0,1920.0,140.0,1200.0,342.0,1086.0,307.0,1110.0,230.0,1223.0,265.0,672.0,599.0,666.0,529.0,723.0,525.0,729.0,595.0,,,,,,,,
2324,92960.00000000001,1367.0,249.0,812.0,249.0,812.0,0.0,1367.0,0.0,681.0,617.0,505.0,556.0,582.0,334.0,758.0,395.0,588.0,1085.0,340.0,1085.0,340.0,949.0,588.0,949.0,796.0,526.0,720.0,392.0,802.0,345.0,878.0,480.0,1240.0,407.0,1127.0,407.0,1127.0,325.0,1240.0,325.0,1856.0,200.0,1786.0,83.0,1838.0,52.0,1908.0,169.0,1199.0,339.0,1084.0,313.0,1102.0,235.0,1217.0,262.0,703.0,615.0,655.0,558.0,703.0,517.0,751.0,574.0,,,,,,,,
2325,93000.0,1365.0,246.0,810.0,246.0,810.0,0.0,1365.0,0.0,682.0,616.0,504.0,559.0,575.0,337.0,753.0,394.0,587.0,1085.0,336.0,1085.0,336.0,951.0,587.0,951.0,793.0,527.0,717.0,392.0,800.0,346.0,876.0,481.0,1239.0,405.0,1124.0,405.0,1124.0,323.0,1239.0,323.0,1868.0,194.0,1767.0,110.0,1817.0,51.0,1918.0,135.0,1198.0,337.0,1081.0,313.0,1096.0,235.0,1213.0,259.0,670.0,601.0,665.0,530.0,717.0,526.0,722.0,597.0,,,,,,,,
2326,93040.0,1361.0,245.0,814.0,245.0,814.0,0.0,1361.0,0.0,675.0,618.0,499.0,559.0,573.0,336.0,749.0,395.0,561.0,1084.0,325.0,1084.0,325.0,956.0,561.0,956.0,787.0,529.0,715.0,390.0,800.0,346.0,872.0,484.0,1232.0,404.0,1121.0,402.0,1122.0,320.0,1233.0,322.0,1866.0,192.0,1764.0,108.0,1814.0,47.0,1916.0,131.0,1194.0,336.0,1077.0,312.0,1094.0,233.0,1210.0,257.0,692.0,618.0,648.0,551.0,701.0,517.0,744.0,584.0,,,,,,,,
2327,93080.0,1351.0,243.0,798.0,243.0,798.0,0.0,1351.0,0.0,664.0,622.0,488.0,563.0,563.0,340.0,739.0,399.0,542.0,1084.0,284.0,1084.0,284.0,964.0,542.0,964.0,775.0,535.0,704.0,393.0,790.0,350.0,861.0,492.0,1232.0,405.0,1116.0,405.0,1116.0,324.0,1232.0,324.0,1860.0,186.0,1759.0,102.0,1809.0,41.0,1911.0,126.0,1187.0,339.0,1071.0,313.0,1089.0,232.0,1205.0,258.0,725.0,608.0,661.0,608.0,661.0,557.0,725.0,557.0,84.0,25.0,47.0,25.0,47.0,-1.0,84.0,-1.0
2328,93120.0,1345.0,241.0,788.0,241.0,788.0,0.0,1345.0,0.0,658.0,623.0,482.0,564.0,557.0,340.0,733.0,399.0,533.0,1084.0,282.0,1084.0,282.0,965.0,533.0,965.0,769.0,535.0,698.0,393.0,784.0,350.0,855.0,492.0,1229.0,405.0,1113.0,405.0,1113.0,323.0,1229.0,323.0,1855.0,187.0,1755.0,96.0,1808.0,38.0,1908.0,129.0,1185.0,337.0,1068.0,310.0,1087.0,230.0,1203.0,257.0,693.0,624.0,645.0,576.0,687.0,535.0,734.0,582.0,82.0,18.0,45.0,18.0,45.0,0.0,82.0,0.0
2329,93160.0,1341.0,239.0,782.0,239.0,782.0,0.0,1341.0,0.0,655.0,621.0,478.0,564.0,549.0,341.0,727.0,398.0,535.0,1084.0,237.0,1084.0,237.0,965.0,535.0,965.0,767.0,534.0,692.0,393.0,777.0,348.0,852.0,488.0,1217.0,408.0,1105.0,385.0,1122.0,303.0,1233.0,326.0,1854.0,184.0,1752.0,95.0,1805.0,34.0,1907.0,122.0,1182.0,334.0,1065.0,309.0,1083.0,227.0,1199.0,252.0,689.0,624.0,639.0,574.0,675.0,538.0,725.0,588.0,81.0,27.0,41.0,27.0,41.0,-1.0,81.0,-1.0
2330,93200.0,1337.0,236.0,778.0,236.0,778.0,0.0,1337.0,0.0,654.0,619.0,475.0,564.0,545.0,341.0,723.0,396.0,517.0,1084.0,236.0,1084.0,236.0,966.0,517.0,966.0,762.0,534.0,688.0,391.0,775.0,346.0,849.0,489.0,1222.0,395.0,1109.0,394.0,1110.0,316.0,1223.0,318.0,1852.0,185.0,1751.0,92.0,1804.0,33.0,1905.0,126.0,1180.0,331.0,1064.0,307.0,1081.0,225.0,1197.0,250.0,713.0,610.0,657.0,610.0,657.0,549.0,713.0,549.0,79.0,27.0,39.0,27.0,39.0,-1.0,79.0,-1.0
2331,93240.0,1337.0,236.0,778.0,236.0,778.0,0.0,1337.0,0.0,644.0,623.0,470.0,561.0,549.0,338.0,724.0,400.0,533.0,1084.0,294.0,1084.0,294.0,967.0,533.0,967.0,764.0,535.0,684.0,394.0,767.0,347.0,847.0,488.0,1220.0,393.0,1111.0,392.0,1112.0,316.0,1221.0,317.0,1844.0,183.0,1769.0,65.0,1821.0,32.0,1895.0,151.0,1180.0,330.0,1064.0,304.0,1082.0,223.0,1198.0,250.0,713.0,612.0,657.0,612.0,657.0,549.0,713.0,549.0,79.0,22.0,39.0,22.0,39.0,-1.0,79.0,-1.0
2332,93280.0,1339.0,236.0,778.0,236.0,778.0,0.0,1339.0,0.0,649.0,623.0,472.0,564.0,547.0,338.0,724.0,397.0,512.0,1084.0,258.0,1084.0,258.0,971.0,512.0,971.0,764.0,536.0,684.0,394.0,768.0,347.0,848.0,489.0,1224.0,391.0,1115.0,390.0,1116.0,311.0,1225.0,313.0,1855.0,185.0,1751.0,98.0,1804.0,34.0,1908.0,121.0,1184.0,327.0,1068.0,299.0,1088.0,218.0,1203.0,246.0,712.0,612.0,659.0,612.0,659.0,561.0,712.0,561.0,,,,,,,,
2333,93320.00000000001,1339.0,238.0,778.0,238.0,778.0,0.0,1339.0,0.0,645.0,626.0,468.0,564.0,548.0,338.0,724.0,400.0,511.0,1084.0,236.0,1084.0,236.0,971.0,511.0,971.0,760.0,538.0,686.0,393.0,772.0,349.0,846.0,494.0,1223.0,392.0,1113.0,388.0,1116.0,311.0,1226.0,315.0,1855.0,185.0,1751.0,96.0,1804.0,34.0,1908.0,122.0,1183.0,328.0,1068.0,299.0,1088.0,220.0,1203.0,248.0,675.0,622.0,645.0,566.0,688.0,543.0,718.0,600.0,,,,,,,,
2334,93360.0,1339.0,238.0,777.0,238.0,777.0,0.0,1339.0,0.0,645.0,625.0,469.0,565.0,545.0,341.0,722.0,401.0,527.0,1083.0,254.0,1083.0,254.0,975.0,527.0,975.0,762.0,539.0,682.0,396.0,768.0,348.0,847.0,491.0,1222.0,393.0,1113.0,391.0,1114.0,313.0,1223.0,315.0,1855.0,186.0,1751.0,97.0,1806.0,33.0,1910.0,122.0,1184.0,328.0,1067.0,302.0,1085.0,222.0,1201.0,248.0,709.0,616.0,660.0,616.0,660.0,553.0,709.0,553.0,,,,,,,,
2335,93400.0,1339.0,238.0,776.0,238.0,776.0,0.0,1339.0,0.0,644.0,625.0,468.0,563.0,547.0,339.0,723.0,401.0,520.0,1083.0,336.0,1083.0,336.0,975.0,520.0,975.0,759.0,540.0,686.0,393.0,773.0,349.0,847.0,496.0,1218.0,393.0,1109.0,386.0,1114.0,309.0,1223.0,316.0,1855.0,184.0,1753.0,95.0,1807.0,33.0,1909.0,122.0,1183.0,328.0,1066.0,305.0,1082.0,223.0,1199.0,247.0,711.0,620.0,660.0,620.0,660.0,552.0,711.0,552.0,,,,,,,,
2336,93440.0,1320.0,243.0,771.0,194.0,793.0,-48.0,1342.0,0.0,647.0,625.0,470.0,566.0,545.0,341.0,722.0,400.0,521.0,1083.0,338.0,1083.0,338.0,977.0,521.0,977.0,761.0,541.0,685.0,394.0,771.0,349.0,848.0,496.0,1216.0,394.0,1107.0,381.0,1117.0,305.0,1225.0,318.0,1857.0,182.0,1753.0,96.0,1805.0,33.0,1909.0,119.0,1180.0,330.0,1063.0,302.0,1082.0,220.0,1200.0,249.0,711.0,612.0,660.0,612.0,660.0,553.0,711.0,553.0,,,,,,,,
2337,93480.0,1341.0,237.0,780.0,237.0,780.0,0.0,1341.0,0.0,646.0,621.0,471.0,556.0,551.0,339.0,727.0,405.0,513.0,1083.0,345.0,1083.0,345.0,979.0,513.0,979.0,765.0,544.0,688.0,395.0,774.0,350.0,851.0,499.0,1221.0,393.0,1109.0,393.0,1109.0,315.0,1221.0,315.0,1849.0,188.0,1751.0,87.0,1810.0,30.0,1908.0,131.0,1183.0,328.0,1065.0,310.0,1078.0,228.0,1196.0,247.0,722.0,646.0,639.0,645.0,641.0,540.0,724.0,542.0,76.0,17.0,42.0,17.0,42.0,0.0,76.0,0.0
2338,93520.0,1343.0,237.0,780.0,237.0,780.0,0.0,1343.0,0.0,651.0,621.0,473.0,561.0,546.0,341.0,724.0,400.0,513.0,1083.0,343.0,1083.0,343.0,979.0,513.0,979.0,764.0,543.0,689.0,393.0,776.0,350.0,851.0,500.0,1221.0,393.0,1109.0,393.0,1109.0,315.0,1221.0,315.0,1849.0,188.0,1755.0,89.0,1813.0,33.0,1908.0,132.0,1181.0,328.0,1063.0,311.0,1075.0,228.0,1193.0,245.0,642.0,646.0,641.0,539.0,713.0,538.0,715.0,645.0,,,,,,,,
2339,93560.0,1323.0,241.0,929.0,205.0,951.0,-35.0,1345.0,0.0,664.0,607.0,481.0,556.0,539.0,346.0,722.0,397.0,513.0,1083.0,343.0,1083.0,343.0,979.0,513.0,979.0,765.0,542.0,688.0,393.0,776.0,347.0,853.0,497.0,1221.0,393.0,1109.0,393.0,1109.0,314.0,1221.0,314.0,1849.0,187.0,1751.0,86.0,1810.0,28.0,1908.0,130.0,1180.0,329.0,1062.0,305.0,1079.0,222.0,1197.0,247.0,720.0,645.0,641.0,645.0,641.0,539.0,720.0,539.0,,,,,,,,
2340,93600.00000000001,1323.0,242.0,933.0,203.0,957.0,-38.0,1347.0,0.0,664.0,608.0,480.0,556.0,540.0,345.0,723.0,397.0,513.0,1083.0,343.0,1083.0,343.0,978.0,513.0,978.0,765.0,542.0,689.0,391.0,777.0,347.0,853.0,498.0,1221.0,393.0,1111.0,393.0,1111.0,313.0,1221.0,313.0,1852.0,186.0,1751.0,87.0,1809.0,28.0,1910.0,127.0,1180.0,329.0,1063.0,305.0,1079.0,222.0,1197.0,245.0,716.0,645.0,641.0,645.0,641.0,539.0,716.0,539.0,,,,,,,,
2341,93640.0,1343.0,235.0,781.0,235.0,781.0,0.0,1343.0,0.0,668.0,606.0,482.0,555.0,539.0,346.0,725.0,397.0,513.0,1083.0,343.0,1083.0,343.0,979.0,513.0,979.0,764.0,543.0,690.0,391.0,780.0,347.0,854.0,499.0,1219.0,395.0,1109.0,386.0,1115.0,308.0,1225.0,316.0,1853.0,187.0,1751.0,89.0,1809.0,29.0,1910.0,127.0,1183.0,329.0,1065.0,311.0,1078.0,226.0,1196.0,244.0,720.0,646.0,642.0,646.0,642.0,539.0,720.0,539.0,,,,,,,,
2342,93680.0,1326.0,251.0,929.0,212.0,953.0,-38.0,1351.0,0.0,656.0,624.0,476.0,564.0,550.0,341.0,730.0,401.0,518.0,1083.0,344.0,1083.0,344.0,981.0,518.0,981.0,771.0,545.0,692.0,394.0,776.0,349.0,856.0,500.0,1221.0,395.0,1111.0,395.0,1111.0,318.0,1221.0,318.0,1856.0,188.0,1755.0,97.0,1810.0,36.0,1911.0,126.0,1181.0,331.0,1064.0,310.0,1079.0,226.0,1196.0,247.0,725.0,648.0,645.0,648.0,645.0,541.0,725.0,541.0,,,,,,,,
2343,93720.0,1328.0,251.0,939.0,214.0,962.0,-35.0,1352.0,0.0,651.0,625.0,474.0,560.0,555.0,340.0,732.0,405.0,508.0,1083.0,347.0,1083.0,347.0,984.0,508.0,984.0,772.0,546.0,692.0,395.0,778.0,350.0,858.0,501.0,1216.0,397.0,1108.0,397.0,1108.0,319.0,1216.0,319.0,1855.0,190.0,1755.0,97.0,1811.0,37.0,1910.0,131.0,1179.0,333.0,1061.0,310.0,1078.0,226.0,1195.0,249.0,666.0,661.0,604.0,584.0,675.0,525.0,738.0,602.0,1062.0,360.0,1013.0,360.0,1013.0,308.0,1062.0,308.0
